sentiment,content
1.0,got an email from my auntie bout fathers day... mothers day w/seven moms but fathers day will consist of 2 dads    #realitycheck
1.0,You should retweet others good tweets at least 10 a day to get involved into things at twitter
1.0,@EricaMcGraw hi!! im glad you had fun at tennis! im about to go see dr dorfman   last visit though!!
1.0,"@BenPlouviez Lol - we're like polar opposites, Ben! Maybe that's why we get on so well"
1.0,Stunning weather today/this afternoon/now - couldn't ask for better!
1.0,"Good Night,  Happy Mother's Day !!"
1.0,"// happy Star Wars Day everyone, May the 4th be with you"
0.0,last day of school  so sad
0.0,the columbus blue jackes may be movieing to anew city to play at  thats sad news
0.0,@morethanfine I wish we could make a quick trip to LA in July  I miss LA
1.0,Feet hurt...finally in bed...will not forget this crunch when it's over...very very productive day today though
1.0,@Veronicahun i will do that..
1.0,@devyra haha one day we will have a huge roadtrip
0.0,@yourfaveblonde I could have! I had extra tickets. Plus we had two Twitter Giveaways  We'll get you next time.
1.0,Wishing all Mothers Happy Mother's Day
0.0,Of course it rains five minutes after i finish watering the flowers. It took me half an hour to water all of them too.
1.0,@DebbieFletcher Nice Mothersday! *gives you a viritual chocolate
1.0,is obsessing over chris pine  heehee...
0.0,@theDebbyRyan How does it look like a Ninja Tutle?!  xo lol
1.0,@Jessica___xx lol. shall be fun
0.0,@GatorsNow my feelings are hurt
0.0,"@rmetalbroad belay the swimsuit, hot tub won't be ready this weekend.  sadness"
0.0,i hella wanted a sausage mcmuffin but when i gt there breakfast was over
1.0,Enjoyed the new Star Trek movie last night.  I want to see it again!    Up and ready to work... on SUNDAY!  BLAH!
0.0,not feeling well at all today! ugh cant I just go home.
0.0,"@BJ111 by the way, it's INconvenient..."
1.0,@MicaR yup it gets better again after S4
1.0,@EricS576 Thank you! You know I really love 'BHB'
1.0,Today is going to be a good day!! On my way to work spending time with Jesus
1.0,@LittlePinkStone I'm not either. We should have went out *snicker* Although I am enjoying listening to RR and my beer
1.0,is having a jam session in her room and then seeing star trek...again
0.0,Wish my headache/almost migraine would go away!
1.0,Good day today tomorrow will be even better
1.0,watching chelsea lately!  loveeeee her &lt;3
1.0,@DuongSheahan so nice to meet you too! @NancyLoo is the best for bringing me along
1.0,"So happy. Great, glowy, ravey, beery night. Now smokey, pizzary night with cool friends. And I love liz  x"
0.0,Wishes you had teased me with movie night
1.0,girl talk is awesome
1.0,I skip school way too often  I'm rather proud actually.
1.0,@meredithhawkins Aww nice
0.0,"Friday Night Magic last night, I lost so bad  I suck at draft"
1.0,"&quot;NAPPY'S&quot; da new &quot;N&quot; word....by da way, iLove my &quot;NAPPY&quot; braids  iGot &quot;HANG-TIME&quot; homie lol"
1.0,happy that Google Wave is trending.  Can't watch the video for it... certain flash videos are blocked by my company's network.
1.0,tafe was actually quite good. for once
1.0,@megan_ftw awh i'm sorry  i'm probably going to do the same thing haha.
0.0,"if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  Shit!"
1.0,@Gulmohar Welcome!
1.0,"@LeilaniLi thks 4 the follow, and @newest tweets, i returned the love"
0.0,Work...
0.0,Shout out to my moms for wakin me up so prematurely! Preciate it
1.0,"wooo am recovering from running race for life yest!!! i managed 36 mins 44secs, not bad for absolutley no trianing"
1.0,is in a good mood
0.0,Sinse i had dis thing..not 1 reply not 1 message. Nuffin! pshh who cares..i know im special  X
0.0,@guillermop you should.
0.0,OOUCHHHH I just pinched my own nipple by accident trying to fix my top
1.0,@torenheksje Thanks for the Retweet!
0.0,Today more sore than surgery day. Glad I took extra sick day.  Full recovery expected after 6 weeks.  Calling lawn service firms today
1.0,Buongiorno !!! woke up and of for my Italian lunch
1.0,6789998212 haha love soulja boys new song
1.0,Just woke up. Gonna have a shower and go to Nan's for Mother's day lunch. Happy Mother's day
1.0,@jocelynseip Thank you - If you like please leave a comment and Subscribe!   Chicago another great musical.  Thanks for your support.
0.0,I'm so depressed right now. IDK...
0.0,@MisfitDior good morning misfit *passes you Tylenol*
1.0,@yaeljk NKOTB world is the best place to be
0.0,Livin on ur own iznt nice at all. I miss my mum
1.0,@shakedxit23 I'll save you
0.0,is pumped and bummed all at the same time.......
0.0,My mind is playing tricks or me!...or could it be? Either way this ish is on my mind heavy and in sleepy
1.0,@cc_chapman #whuffaoke is the same night as @ACDC at Gillette Stadium!
0.0,@RubyRedsocks yup then we are a day older
0.0,Soooooooooo glad to learn that Farrells ice cream parlor is staging a comeback in So. Cal -- too bad it's in the Mission Viejo mall
1.0,finally bought my new house
0.0,@beckyhope ahh yeah i get what you mean i have an Alevel retake exam the day after the gig  so yah im pretty stressed!!!
1.0,"@NLTonline please dont change anything in your site. I love it.. will always love it even if.. so, please? pretty please?"
1.0,wth is happening with my neck. this is definitely not stiff neck :|
1.0,@N_Y_Yankees changed my default pic since you've been showing so much love!
0.0,"Oh PW, you done me wrong. The signing time in ur children's article are all wrong...and no Neil Gaiman?! You tease me.  #bea"
1.0,@melmcmahon I have a great house to sell you!   Comes complete with a riding mower!!
1.0,"Had a BLAST this weekend with my sweet girls in Vancouver, watching my awesome Celtic lads... AND I got to see Alissa! Now I'm home"
1.0,"OK dear tweeps, goodnight! I need 2 get up early 2 say Happy Mothers Day 2 wife n mom"
1.0,"@montelongo Hahaha! Is he snoring, too?"
1.0,loving my new tv
0.0,Took a shift tomorrow.    I don't really feel like working right now.
0.0,@etschuetz that sux  but mayb 4 the btr u nvr know
1.0,@mattpro13 Maatt Havent spoken to you in ages dudeee  Dont forget bout ur Aussie fan  ;) lool. Love ya xx
1.0,Beautiful day  Northwest River Park for Mother's Day then movie night. Church tomorrow is going to be insane! I can't wait
0.0,@fizzythoughts  Boo for being at work during #beatwittyparty but at least you're still here!
1.0,@zenithus at least you have a next year  into the big wide world for me!
0.0,HaPPy MothErS Day!!! Feliz Dia deLAS MAdres  mine is already in Heaven.. =( Miss you...
1.0,@JonathanRKnight BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc
0.0,"How did I give birth to a SCREAMER?? I hate screaming children!! I guess I hate screaming children besides my own, now."
0.0,I am tired.
1.0,@wamarineangel awwwwww  *hugs*
0.0,aww my friend just called and said that she got a better job so she won't be working with me anymore
1.0,And on that note im going to bed happy mother's day to my mommy +&amp; all the other mom's out there love u lady
1.0,@DavidArchie See you on may 16!!
1.0,"Ok I'm going to go read my new Demonata book,so later  &lt;3"
1.0,"@IncredibleLAGO I'd be soo honoured if u cld chk out my beats, perhaps sm advice on wat I nd to do 2 improve da overall sound of my music"
0.0,"Uh. Finally home, but completely wiped."
1.0,http://twitpic.com/4ws3m - I love family guy  2 hours of work to go..
1.0,@zefrank have a lovely weekend
1.0,"Am soo happy about today .. the going home bit sucks ,, but meeting everyone will be aceness to the extreme  lol,, am so cheesy :p"
1.0,"@tommcfly Tom, I saw again a guy who looks like you in my campus today. He's SOOO adorable... :&quot;) But you're still cuter than him. Haha.."
1.0,http://twitpic.com/4w6lf - BBQ time again.
1.0,"And, I'm accumulating money again, so I can use a fancy finance app. Thinking of getting another CD or an IRA.  saving for a house. crazy!"
0.0,"Its sooooooooo not funny when I have to move from computer to computer to render and draw. Come on, Revit! AutoCAD was never this bad."
1.0,"just woke up, having coffee, listening to Music, reading RSS...Sunday feels great"
1.0,@thomasfiss we want you back !!!
0.0,"@Kingsrockandrol I'm a bit down zoe cos I'm off to bed soon, so I will miss this gorgeous weather, were having  what you up too today? X"
1.0,@EMarketingGuru Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1.0,@khanserai Thank you  and hope you are having a great day
1.0,@DonniesCupcake i bet they will be great bags! Can't wait!
0.0,"Has work very, very soon. Way too soon!"
1.0,Just got home from another wonderful night
1.0,Happy muthath's day to all moms!!! I salute you!
0.0,AT&amp;T cheated the system and now I have no Green Day tickets  Damn you AT&amp;T!
1.0,This is for all of you ppl! The 1 year Anniversary Video. http://is.gd/ysbs more to come after the break
0.0,off to teach a bunch of fifth graders for the morning.  Oh joy ...
1.0,"@shadowowns aww, &lt;3 why thank youu."
1.0,@rickyhorror but I don't want to hurt you
1.0,&quot;leave the pieces&quot; - the wreckers... hmm
1.0,"for some strange reason, 'paranoid' sounds like U2. but i love them too, so it's aaaaall good."
1.0,havin friends over hangin out with christian tonight!!  gonna roast marshmellows and chocolate and cramcrackers.!?!?!
0.0,I'm glad that all got cleared up.  I lah you!  Idk why Linda hates me though..
0.0,lol exams i didn't go to mcast or other school i finished form 5 and that's it soo disappointed in myself
0.0,Approaching the weekend quite quickly and so much more work left to do.
1.0,Just sitting waiting for my husband to get home
0.0,So sad I'm going to miss seeing Pennywise again this year
1.0,Happy mothers day!
1.0,"@balmeras Weekend was quiet, just planning new websites. Today, research and choosing hats. Coffee hat sounds good though. Kettle on"
1.0,I love my hair blowin in the wind
1.0,@promisetangeman you are such a beautiful bride! you're gonna love the married life. it absolutely rocks! congrats to you both.
1.0,Happy Mother's day to all mum's in america
1.0,"@fredheader  ha ha, and what game is that? i like games"
0.0,"hey everyone, guess what? ROONEY ISN'T COMING TODAY!"
1.0,"wish i could be in via funchal  yesterday, @tommcfly, @Dannymcfly, @dougiemcfly, @mcflyharry were PERFECT, the best day in my life XX"
1.0,@ashleytisdale http://twitpic.com/3a5ho - hahaha ily ashley u'r like the best in the world
0.0,i hate songs and surveys  they always seem to make me cry.
1.0,good job!
1.0,"is listening to Sunlounger's music, waiting for the sun to set."
1.0,@peacecharade you will be great! Have a wonderful first day
0.0,@elmers10 miss u more
1.0,im back. wooooo!!!  i want to have my own press release :|
1.0,@tommcfly Do a tour in the Philippines sometime.  A lot of fans here would really love that!
1.0,@officialTila Your so down to earth..and REAL! I love that about you  woo! Tila Army!
1.0,Happy Mothers day  with my boy of the doom! (my dog xD)
1.0,Happy Mother's Day to all the mothers
1.0,nice hair and nowhere to go
0.0,@RaspberryHatter  aw. that sounds amazing  But I think I have work. Thank you for inviting me though
0.0,@eabearce oh @ work? poor boy
0.0,@mitchelmusso Hey Mitchel when will you be live again? I didn't get a chance to call you
1.0,@hadoukenuk http://twitpic.com/4hsd2 - Weheyyyy   We give thanks for MIDI keyboards
1.0,@tncc24 - so sweet  why aren't you out livin' it up this saturday night?
0.0,@tromboneforhire No Zune HD at E3???  This means no games on the Zune HD like I dreamed.
1.0,"Dinner was fun, sat next to this cute old couple  made me believe in love again."
1.0,I am finally plugged in to listen to Flashpoints on http//:www.kpfa.org shoutout @norabf and have missed the segment about Chevron
0.0,"@suzanella I missed mine, too. Not fun..."
1.0,"http://bit.ly/6Jo0v  HOW GENIUS!! He looks  good in bret, LOV HIM WHY cancelled concert in france i was ready men"
1.0,@newbouldm I love sausage too  #kitchenfire
1.0,"The trip to Stockholm got cancelled  To make it up I'm planning to do some shopping tomorrow, nothing makes a girl as happy like shopping"
1.0,but omg mummy bought me ice-cream!
0.0,@chocolovere i feel the same way every day
1.0,"Ouvindo &quot;The Wonders - All my only dreams&quot;, a melhor banda do mundo que nunca existiu. Pra comeï¿½ar bem o dia."
1.0,"@bust_magazine thats no dream for me, thats reality  CS4 is on my wishlist"
0.0,"Well poop, my guitar lesson was canceled today  I'm so sad. I hope his son feels better soon tho."
1.0,@MarvetBritto Awesome! that's how I wanna roll when I become mogul status
1.0,Oh also today we must remember that it is Hoppusday. So happy Hoppusday  Yes I said it yesterday but it changed okay?
0.0,On my way to get the crate and Bella Dolce!!!! Sad cuz @livingdeaderin is going tto Richmond
0.0,Ugh. My feet feel like they're going to fall off.
0.0,"@flashyfem Sorry to hear that.  If I didn't already so much planned this weekend, I'd have considered going too."
0.0,@mpvt another david hughes on your list? I'm hurt  @davidahughes ftw!
1.0,@mr_trick It's all good  The next 6 months are going to be awesome.
1.0,Today is a tuff day...g'morning
1.0,@lizzie123x aww sweetie  you could always take a break and read or write something happier that'll make you feel better
1.0,"Gotta get up early to spend some time with my mommy before I go to work, so I'm off to bed. Goodnight twitter"
1.0,"Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June."
1.0,@hobbz You really think it was that awesome? We'll have to discuss
1.0,"@Buffalokid Thanks for the feedback. Surreal life, surreal oils"
1.0,@valerie2776 Quite a few. Peacocks and Oceanographer's Choice are my new favorites to play
1.0,"Hey, Good Morning guys!!"
1.0,"All you moms, get ready to enjoy your much-deserved special day!"
1.0,Ha ha 1 point for the men
1.0,bye bye for now you lovely tweeters and especially my followers
1.0,"@heyrbk ohh shardup! hehe. hes hot lah, gotta admeeet! bleh."
1.0,@kyladreams aw you're the shit  thanks so much for the twitter loveeee. i appreciate every last drop
1.0,THE VIDEO IS FINALLY DONE WOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO!
1.0,"@MrFloydNL  thankyou very much, you rock!"
1.0,Happy mother's day to my sweet mum
0.0,"We need to ban together and recognize that we aren't always going to agree, but that's ok  #tcot"
1.0,"Cupcakes, creme brulee, tiramisu~ I want some sugar"
1.0,@SecretVampire:  nice to see you on twitter!
0.0,Somebody get me out of work tomorrow.
1.0,first night sleeping in my new home
1.0,"@OysteinLund either way, you always tend to make my #followfriday list, sweetie - you do rock that much"
0.0,@mgiraudofficial  i'd give anything to be there. too bad i'm in tennessee.
1.0,Good nite everybody!  &lt;:Baby Boy:&gt;
1.0,@JYmuzik Wish I was in ATL!!
0.0,Being bored is always so much more fun with a companion. Missing my bff alreadyyyy!!!!
0.0,Duncan finally got his orders... leaves for Iraq in September. Open invite to stay with me anytime during the year he'll be gone
1.0,"@emalyse David Aaronovitch is always worth making an exception for  (Good morning, by the way)"
1.0,Did anyone go photographing today? I managed to get a few macro shots of some flowers that were blooming
0.0,"I need a friend right now  , I feel like mmmm ... sosad"
1.0,@JennNinja Thanks too
1.0,yess! talking 2 a hott guy!  happy ass fuk!
1.0,this is my second to last biology and the first time that i have ever been on time. Haha.
1.0,We*d Man On His Way     Yess!!    Time 2 Wake Up 4 Real  lol
1.0,@HospitalityMan  got the laptop but no golden rings  This weekend's job is to get it all set up - oh joy
0.0,I'm hungry. And single.  heading to the golfing range soon.
1.0,im pretty sure i miss watching &quot;Yo Gabba Gabba&quot; with my niece
1.0,heeey heeey!   about to go read...
0.0,Have you ever realized you never fully have everything you want?  feelin' down.
0.0,@BeccaChan Happy Birthday!  sorry for the blank one my sister messed me up.
1.0,eating truffles  yum!
0.0,"@SlovakBrewer Yeah, I wanted to have some  I was bottling, so it's sanitized and all good. It tastes like those choc. oranges."
1.0,@Sashairene hahaha oh man please come to pomona i would love to see you everyday instead of like once a year if that
1.0,morning sunshine
1.0,"I'm finally going to bed, everybody.. whatever you're doing, BE BLESSED!"
0.0,"@XJakeXChaosX no  their playing in st.pete but its been sold out for months. im trying to go to the orlando one , i live in st.pete lol"
1.0,"The food here looks amazing! Our dessert is Frozen Grand Marnier Souffle, of course we have to eat @ the bar"
0.0,gosh! i'm freakin' bored! talk to me!
1.0,had a nice brunch by the bay.. Thank God for Mommies!
0.0,@ACMcWhale I always feel guilty about it
0.0,Greg Pritchard was ROBBED of a place in the final of BGT... Cry baby bitch-face got through instead
0.0,Aw one of our fishies died
1.0,I love when i have time for starbucks
1.0,@AntBoogieWorld Wish you were coming to Australia &amp; New Zealand with the Sticky Tour Ant
1.0,@wow_its_sarah Congrats Sarah!!!!! thats awsum
1.0,@MariahCarey Happy Mom's Day!  Here in Spain it was last Sunday!! Any hint of when the first single will be out on radio? LYM!!  Mini
0.0,"wow, I didn't realized that there is a limit to the &quot;more&quot; button. That sucks... I guess two days is the max to not sign in to twitter.  !"
0.0,rain rain go away.  had to cancel my pool plans! tragic.
0.0,Coffee didn't turn out good tiday but excellent!
1.0,"@Hannah_21Thanks, I'll keep working on her   @RoshiKK lol good idea!"
0.0,"So much for having a fun day off at the Brewer game... at home, sick"
0.0,@karleemay @Kelly208 I am horror movie obsessed. Esp campy 80s films and Troma. Wish I didn't work tomorrow
1.0,"@JonathanRKnight Awww, thanks Jon!  I appreciate that"
1.0,@paigeebaby  HAHAHAAH LAMO  thats so bad xDD i want my oneshot to go thurther hehe like ... BEDROOM xDD
1.0,"@MissxMarisa we had scones this afternoon!! they were great  we're gonna make cupcakes this week, on Wednesday!"
1.0,out for supper tonight with kurumi in 10 minutes
0.0,@TheCubs Cubbies at an even .500. So what else is new?  No matter: Beat dem Bums! #chicago #baseball
1.0,@lolbethie that sounds great right about now. It's ridiculously hot in my house
1.0,"@davedays i heard one of your songs, and you have an amazing voice  i was stunned"
1.0,"Talking to my good friend Neika on myspace... I used to be friends with her, then hated her, and now am great friends with her again!!"
0.0,Finally got a call for marriage counseling 3 days late....
1.0,had a great time talkin with Mike tonight for three hrs.
1.0,"@cactopus - You too, thanks for completing  Calvin Appreciated"
1.0,coffee. gym. studio.  story. of. my. life. these. days.     so grateful.
0.0,In the bus... Almost an hour late because of my crappy alarm clock  should be in Leeuwarden at about 9:45
1.0,@TheKJA finished listening to Last Days of Krypton's audio book! Loved it...so sad though...
1.0,"@sarahteaa good girl, sarah. now we've got ourselves a club"
0.0,"@queetsss thanks babe. I guess I will find the right person one day, til then I'm better off alone"
1.0,"Grilled chicken, broccolli, and water.  Yummy and healthy. Well until I put butter on my veggies but whatever"
1.0,@ElizaPatricia =o YOU SAW FLEETWOOD MAC! I'm insanely jealous. I don't have enough money to buy tickets.  I think I'll never see them. =(
0.0,@Nicsey Snap! I know that feeling well
1.0,"@karenneves few hotels in UK have free wifi, they are mega expensive here and usually only hard wired.  Loved using hotel wifi in States!"
1.0,"@victorglenn saw your pics, so awesome!"
1.0,@JennaMadison hehehehehe.....it play time now cutie!  lol lol
1.0,Being followed by compliance.  Great.   Have to watch what I say now.
1.0,@BrandFancier bitter?  why? *hug* xx
1.0,hope this day will be nice as the sun that are upon us
1.0,Living my life
1.0,"Already up and in the clouds, cod4 and French toast, best day of my life"
0.0,@Cece602 no it's just going to be me we couldn't come up with enough money to get his ticket
1.0,Just ordered henna! I'll be a redhead again in a few weeks.
1.0,@walkingthetalk So true Donna  Wish you a joyfull sunday ~Siddy
1.0,shawty next to me like hella good oowwwww
1.0,"@truestepper Other people have their Glasgow ones, standing and seats, for all nights."
0.0,"My cable signal is all messed up!!! I'm missing Ghostwhisperer  In other news I have hurt my toe and have a cold, in like hot weather!!!!"
1.0,brendon thinks i'm lame..but i'm just drunk!
0.0,Waaaa. I ran my machine problem! Yeah!
1.0,Good episode of Top Gear tonight.
1.0,HAPPY JUDDDAY
0.0,I wish the sun would shine. but it won't
0.0,So sleepy again and it's not even that late. I fail once again.
0.0,"Oh, as usual, I should warn my new followers that I tend to over-tweet during #canucks games. Apologies in advance."
0.0,@jodywhitesides So sorry I missed it!
0.0,BGT made me cry tonight
0.0,"on my 42nd written fuck.. i get less ideas every day, and every day"
1.0,@tomfelton http://twitpic.com/4jam0 - Oh it's so beautiful! I'm happy you had a great time! Heartz
1.0,"@wildcurl7888  Well, I still can't wait for the one shot."
1.0,Photovia secondstar05) i dreamt i was doing spells from harry potter yesterday night lol  i loved it. http://tumblr.com/xyt1qynya
0.0,"@jordanhowell nah just iplayer listening back to it, its not working"
1.0,@LJCharleston  Thanks darling girl   xx
0.0,Cab is so slow so I will probably miss the first beer...
1.0,"Incase I forget, Happy Mother's Day to all you moms out there, and to my mommy. The very best one in the world"
0.0,@NANCY___ just got your TWEETS. that sucks my love
1.0,Finished new moon! Woo! Now i want the next one...
1.0,@odangitsnikki There's a way around that 72 Minute Limit ;) AIM me and I'll tell you
1.0,@Tittch that's crazy why would anyone not follow you? Your tweets are so much fun
0.0,@suncito hi there! got off comp. early last nite.  saw u weren't feeling well..   hope u r better!!
1.0,@halden2714 Thank you!
0.0,@ebonyeeee - No I didnt get your text.....
1.0,"@_elj OK nice one, cheers boss.  Am liking the lack of FCS today."
1.0,"Oh before I forgot, Happy Star Wars Day! May the Fourth be with you!"
0.0,@Heylushh haha me tooooo! I miss you I havnt seen you in ages
0.0,"@KiwiiKink was it for the vma's? i guess so.. also wanna go to london in june for demi lovato concert, but no one's going with me"
0.0,Strained a muscle in my lower back today. &amp;*#&amp; it hurts! What hurts most is .. no running this weekend.
1.0,@WollemiPine Or nudge the partner! Good birthday/ christmas/ I just want to buy you something gift!
0.0,@justkaty guess I missed out on more than beer and a good time
1.0,@m1dnightc1ty I do too!! Sounds interesting
0.0,@love2reed thx girl! I just now woke up! I cnt believe I'm sick!! Now I have a fever... Wish I could pound nyquil  This sucks.
1.0,"Swanage tomorrow and going to stay in Bourton on the Water Thurs/Fri!  Hoping for sun  Arcades and tea and pretty things, here we come"
1.0,Anyone have a Super Nintendo Controller they want to sell me? Mine broke.
0.0,"@realdawnsummers haha, because I'm at &quot;work&quot; and can't read anything"
1.0,"@paula_mcfly Haha! Yeah, I heard they that Leicester won  I was home by my self, with a movie, some candy and a pizza.. ! Amazing evening"
1.0,eating my tito's home made ice cream  yum!
1.0,"Yes, he's really back!: I couldn't wait for this day to arrive and finally it's here! Gale is back!!!  I'm pos.. http://tinyurl.com/dzzaf5"
1.0,Greys Anatomy is so fuckn awesome atm!!
0.0,OMggg. i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo.
0.0,NOW IM SAD BUT IM NOT GIVING IN FIRST..I DIDNT DO NOTHING!!!!    :**-(
1.0,@DReinhardt1 ooooh it's you lol I didn't know!! Have fun with your princess
1.0,(cont) when @justben told him that I love beans on toast. SO CUTE!
1.0,@sln25373 hahaha i was like :O DOUGIE THATS HARSH!!! are you happy he replied?
0.0,@mitchelmusso would love to talk to you but i live in England so unfair
1.0,"@JonathanRKnight hey babe, happy to hear from you again on twitter  the today show was AMAZING!!"
1.0,had a great night with friends
0.0,binstruct suffers from an update of the mib package... and the developer of that package is on holidays
1.0,@chelsea_playboy yehh just signed
1.0,@taylorswift13 that video was funny  i'm just signing up now and i'll vote for you!!  x
1.0,"@Vitriol_: &quot;@lordmitchnz  Good evening, kind sir *bows*&quot; ? http://blip.fm/~5z7zv"
1.0,@DianneMR I like that!
1.0,I miss having nothing to do except lay out beside the pool every day of the summer.  That was much better than spending all day in class.
0.0,Bye bye edinburgh  i don't want to leave
1.0,@JimHunt That smile - the one in your avatar - is that a permanent condition?
1.0,happy mother's day to all the moms out there. i hope i never join that crowd
1.0,@MayMclean BabyLove em homenagem ao Baby D
0.0,My friend's son just got to visit Daddy after 3 yrs. Denied cuz Daddy lost job &amp; could not pay a ton of support. Kids want parents not $!
1.0,@ddlovato I missed u. Stop defending urself. Your true fans are with u  U're the best. And for me u didn't change. -Ur biggest french fan!
1.0,xhausted after an amazing nite at the w.house corr.dinn--whatta nite!! zzz twitterland
0.0,Can't believe preseason doesn't start until August  football with drawls..
1.0,"@getemgirlfriday aw, I hope you feel better!"
0.0,@kevholditch It's NOT good.  1 of our directors said we could go home and the other said back to work  boo! It was good while it lasted.
1.0,Omg they know so many words now where did the time go  here's some of there words money ball keys.
1.0,Watching aliens with my boobie at craig rise house 11 early bedtime for the grown ups
1.0,@lancegross http://twitpic.com/4vd89 - such a good looking cpl!! can't wait to see what kind of kids y'all will have!
1.0,Missing my morning work out cause my bench press is back in Jakarta  goodluck diga! Test will be easy peasy! Hehehe
1.0,watching Scariest Places on Earth - I love this stuff
1.0,This is dedicated to all those moms out there - Happy Mother's Day  ? http://blip.fm/~5z2g9
1.0,Happy Mother's Day! I love my mommy
1.0,juss dropped the wife off I love her so
0.0,"And why do they think &quot;how much they want it&quot; is a factor? I really want to be 19 and fit again, but that's just not going to happen"
1.0,"There are wonderful people in my life who I think I can handle only in small doses  &amp; there is just 1 I cud be with every hour, everyday."
0.0,Damn. It's raining again
0.0,My computer died
1.0,still awake..doing my assignments and playing virtual farming
0.0,@yan_ming @affascinare me is gg for summer sch though.. not attachment... yan can go see the blog. check my msn or ask kinny
1.0,@sammihouse  awww lol yh it is worth it-  mcfly are worth it 2  eekk
0.0,How do you forgive yourself for hurting the one you love the most?
1.0,@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol
1.0,"@FlissTee Oh, fabulous ta.  I'm with the coffee too, obviously, although my cup is not large enough to embrace which is its deficiency."
0.0,@deviantlysweet so neat hearing U on kiddshow today wish I was there
0.0,I guess its bedtime. Goodnight twitter.  my bed is so big and empty without him.
0.0,"@papermelody although these are a BIT tighter (smaaaaller) than my last pair, they were baggy as hell, now I get front wedgies"
1.0,@rosewindale Itsurely will dear . in posted a presentation on Swine flu yest and it got 500 downloads in just a day!!i feels great
1.0,@KOLsweetie hell yeah! Belgian beer is the bomb!!  :p
0.0,@Jamjar84 that's mean of them!
0.0,"i've been sick for the past few days  and thus, my hair looks wierd.  if i didnt have a hat on it would look... http://tinyurl.com/mnf4kw"
0.0,have a splitting headache!
1.0,Toris was SO fun! JB MOVIE WAS ABSOLUTELY AMAZING! and i had a good day at work!  YAY i loved the movie! :0
1.0,wish all the mother in the flatworld have a happy &amp; awesome mother's day
0.0,"The tree-lined avenue,begins to fade from view,drowning past regrets, in tea and cigarettes,but I cant seem to forget,when you came along"
0.0,Now @mumbly_joe is trying to guilt me into coming to Alumni Weekend. I don't think I can make that either this year. I suck a lot.
1.0,@SHCollectibles Aww Thanks!    Glad I appreciated the weather so much yesterday!
1.0,@LexyMez Thanks so much Alex! Best wishes for the day to you and yours
1.0,Morning workout sesh.  Love Life.
1.0,@Tayler_Nicole wow you are lucky  happy birthday!
1.0,@1600milesaway but you look soooo cute sunburned baby!!!
1.0,@jadeeisabel nah they were mine  @brydielonie had ones without fingers
0.0,@jordanknight I'm not having a good day... can u cheer me up with a tweet?  Even Tink will do. LOL.
0.0,really am sorry becauseI was looking forward to it.. thought itd be fun  and u wanted to hear it.Iowe u a beer.
1.0,Kyneton for breakfast this morning at Slow Living. Noice. Such a beautiful sunny autumn day  Drove back to Melb via Daylesford
0.0,OMG. Today felt like the last day of school! it's horrible!
1.0,I wish I had someone to enjoy a drink with outside on this beautiful evening. @lilracedevil we need to live closer to each other!
0.0,My throat is on fire
1.0,I'm loving Please Don't Leave Me by Pink!
1.0,Happy Mother's Day to all the mommies
1.0,@JaiAsh anytime  that's what Im here for *giggles*
0.0,"Enough already about Wolfram Alpha: The Next Google, Or the Next Cuil? http://bit.ly/6HESZ"
1.0,Omg!!! Is this the sun glimpsing through the clouds?! Woohoo!
0.0,Staying after school today
1.0,Just got home from a day of pampering and shopping!!!! My white outfit is now totally complete
0.0,Listening to: Sweet Talk 101 - Cute Is What We Aim For /// Considering taking up the GameBoy Color again. I miss chiptune.
1.0,"@Genevieve Hey, I didn't get any !!!"
1.0,http://tinyurl.com/d7tb38 Nice Photoshop Effects
0.0,my knees are sore after physio
1.0,@voidspace Thanks man.  That sorted it. I only ever remember 222.222
0.0,eating breakfast  getting ready to go to school ;(
0.0,Im sad...there's a for sale sign in front of my house!!
1.0,@TaeJun stellar  happy ma's day to them
0.0,"@stii no, it makes you realise how doomed humanity in USA is"
0.0,Finally finished exams &amp; home not watch Otalia &amp; the PBP on BPD - no Otalia today  hmm! via http://twib.es/COP
1.0,Awwwww  HE JUST WANTS A HUG!!!
1.0,@col4man Thanks
1.0,@ inthebattle its really cute. One of my favorites.
1.0,Ugh fun concert  screen cracked on phone again because it fell... =\
1.0,"@reemerband wooooo the tour has started yay, 13 days  have an awesome time! loved the video xD"
1.0,had an amazing night with the girls
1.0,relaxing...enjoying the evening
1.0,Playing d.j in Ray's ride! On our way to have some delish sushi
1.0,home! i dont know what im doing tmrw besides the whole mommys day thing. but then what? feeling awesome  NIGHT YOU GUYS
1.0,"'Cause you have that effect on me, you do ? ?Currently loving Hey Monday. Thanks a lot, @alexrellosa."
